ORG_ID,ACCT_PER_DATE,ACTVY_PER_DATE,AFE_NUM,CC_NUM,CC_TYPE_CODE,COST_CENTRE_NAME_QBYTE,BUSINESS_UNIT,DIVISION,AREA,FIELD,SUB_FIELD,VP_REPORTING,MAJOR_ACCT,MINOR_ACCT,MAJOR_MINOR,ACCOUNT_DESCRIPTION,GROSS_NET,LEVEL_1_HIERARCHY,LEVEL_2_HIERARCHY,LEVEL_3_HIERARCHY,LEVEL_4_HIERARCHY,LEVEL_5_HIERARCHY,FIELD_OPEX_CLASS_TYPE,LI_AMT,REPORTING_CURR_AMT,LI_VOL,PROD_CODE,LI_REM,GOVERN_AGR_ID,GOVERN_AGR_TYPE_CODE,VOUCHER_NUM,VOUCHER_TYPE_CODE,VOUCHER_REM,NAME_1,CLIENT_ID,INVC_NUM,INVC_DATE,CREATE_USER,CREATE_DATE,VOUCHER_STAT_CODE,GL_POST_USER,LAST_UPDATE_DATE
1,2023-03-31 00:00:00.000,2022-11-30 00:00:00.000,,81256,FAC,RAM R-SHF NORTH RAIL SPUR CO&O,MIDSTREAM,RAM RIVER,RAM RIVER,RAM,NULL,RAM,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,2145.90,2145.90,0.00,,,1148,OM,46982,OBO,108742 Universal Signals & Com IN0004152,UNIVERSAL SIGNAL & COMMUNICATIONS LTD,108742,IN0004152,2022-11-24,OPNINV1,2023-03-22 00:00:00.000,P,TGRAHAM,2023-03-22 00:00:00.000
1,2023-02-28 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,7343.57,5500.80,0.00,,,1,OM,41646,OBO,100021 TRINITY RAIL CANADA IN 2891382462,TRINITY RAIL CANADA INC,100021,2891382462,2023-02-01,OPNINV1,2023-02-08 00:00:00.000,P,TGRAHAM,2023-02-08 00:00:00.000
1,2023-02-28 00:00:00.000,2022-11-30 00:00:00.000,,84120,MRK,RAIL LOGISTICS,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,DOWNSTREAM LOGISTICS,NULL,DOWNSTREAM LOGISTICS,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,551015.34,551015.34,0.00,,JAN 2023 - RAILCAR OTHER PPA ACCRUAL,1,OM,7874,ACCR,RV ACCR 7874,NULL,NULL,NULL,NULL,NTRATECH,2023-02-06 00:00:00.000,P,DKABASEL,2023-02-14 00:00:00.000
1,2023-02-28 00:00:00.000,2022-11-30 00:00:00.000,,84120,MRK,RAIL LOGISTICS,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,DOWNSTREAM LOGISTICS,NULL,DOWNSTREAM LOGISTICS,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,551015.34,551015.34,0.00,,RAILCAR OTHER ACCR ADJ,1,OM,7940,ACCR,RV ACCR 7940,NULL,NULL,NULL,NULL,NTRATECH,2023-02-08 00:00:00.000,P,DKABASEL,2023-02-14 00:00:00.000
1,2023-05-31 00:00:00.000,2022-11-30 00:00:00.000,,81266,FAC,RAM FU26 SUL HAND FAC SOUTH RAIL EXP,MIDSTREAM,RAM RIVER,RAM RIVER,RAM,NULL,RAM,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,35842.07,35842.07,0.00,,,1383,OM,52290,B2B,107825 Ironhorse Railroad Contracto 4060,IRONHORSE RAILROAD CONTRACTORS LTD,107825,4060,2023-02-28,OPNINV1,2023-05-08 00:00:00.000,P,TGRAHAM,2023-05-08 00:00:00.000
1,2023-04-30 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,-30000.00,-30000.00,0.00,,NOVEMBER REACCRUE DEMURRAGE,1,OM,8344,ACCR,RV ACCR 8344,NULL,NULL,NULL,NULL,CMAIRS,2023-04-06 00:00:00.000,P,SBEARSS,2023-04-11 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-1469.00,-1087.50,0.00,,INV 32247 S/B CODED TO CRUDE RAIL,1,OM,35564,GJE,RECLASS RAILCAR RENTAL CC 84145 TO 84120,ROCKY MOUNTAIN TRANSPORTATION SERVICES,107923,32247,2022-12-06,CMAIRS,2023-01-04 00:00:00.000,P,SBEARSS,2023-01-04 00:00:00.000
1,2023-02-28 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,-787.50,-585.43,0.00,,NOV 22 DETENTION CHARGES,1,OM,13510,ARI,NOV 2022 TEXON DETENTION CHARGES,TEXON CANADA ULC,108683,NGL221110533DET,2023-02-16,CMAIRS,2023-02-17 00:00:00.000,P,SBEARSS,2023-02-21 00:00:00.000
1,2023-02-28 00:00:00.000,2022-11-30 00:00:00.000,,81265,FAC,RAM FU27 SUL HAND FAC FORM SULPH LOA,MIDSTREAM,RAM RIVER,RAM RIVER,RAM,NULL,RAM,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,593.00,593.00,0.00,,,1,OM,41318,OBO,101079 CANADIAN NATIONAL 91657654,CANADIAN NATIONAL,101079,91657654,2022-11-01,OPNINV1,2023-02-06 00:00:00.000,P,TGRAHAM,2023-02-06 00:00:00.000
1,2023-04-30 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,7000.00,7000.00,0.00,,NOVEMBER REACCRUE DEMURRAGE,1,OM,8561,ACCR,PGR BRC LPG INTERCO RE-ACCRUES,NULL,NULL,NULL,NULL,CMAIRS,2023-05-05 00:00:00.000,P,SBEARSS,2023-05-05 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,1469.00,1087.50,0.00,,,1,OM,34675,OBO,107923 ROCKY MOUNTAIN TRANSPORTATI 32247,ROCKY MOUNTAIN TRANSPORTATION SERVICES,107923,32247,2022-12-06,OPNINV1,2022-12-15 00:00:00.000,P,BLUU,2022-12-15 00:00:00.000
1,2023-06-30 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,-30000.00,-30000.00,0.00,,NOVEMBER REACCRUE DEMURRAGE,1,OM,8794,ACCR,RV ACCR 8794,NULL,NULL,NULL,NULL,CMAIRS,2023-06-08 00:00:00.000,P,SBEARSS,2023-06-19 00:00:00.000
1,2023-02-28 00:00:00.000,2022-11-30 00:00:00.000,,84120,MRK,RAIL LOGISTICS,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,DOWNSTREAM LOGISTICS,NULL,DOWNSTREAM LOGISTICS,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-551015.34,-551015.34,0.00,,,1,OM,7940,ACCR,RV ACCR 7940,NULL,NULL,NULL,NULL,NTRATECH,2023-02-08 00:00:00.000,P,DKABASEL,2023-02-14 00:00:00.000
1,2023-04-30 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-12106.44,-9000.00,0.00,,NOV-22 KIROS RAILCAR SUBLEASE INV,1,OM,14323,ARI,NOV 2022 KIROS NGL RC SUBLEASE,KIROS ENERGY MARKETING ULC,104586,KEMLRCS-2211,2023-05-01,CMAIRS,2023-05-01 00:00:00.000,P,RITAS,2023-05-01 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,81438,FAC,ACHESON PROPYLENE SPLITTER,MIDSTREAM,ACHESON LOGISTICS,ACHESON,ACHESON PROPYLENE FACILITY,NULL,ACHESON PROPYLENE FACILITY,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,42779.75,42779.75,0.00,,LPG INTERCOMPANY ACTUAL - LPG REVENUE PGR RAILCAR RENTALS,1,OM,35598,GJE,NOV 2022 PGR LPG RAILCAR RENTAL ACTUAL,NULL,NULL,NULL,NULL,CMAIRS,2023-01-05 00:00:00.000,P,SBEARSS,2023-01-05 00:00:00.000
1,2023-05-31 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,30000.00,30000.00,0.00,,NOVEMBER REACCRUE DEMURRAGE,1,OM,8794,ACCR,PGR BRC LPG INTERCO RE-ACCRUES,NULL,NULL,NULL,NULL,CMAIRS,2023-06-08 00:00:00.000,P,SBEARSS,2023-06-08 00:00:00.000
1,2023-03-31 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,30000.00,30000.00,0.00,,NOVEMBER REACCRUE DEMURRAGE,1,OM,8344,ACCR,PGR BRC LPG INTERCO RE-ACCRUES,NULL,NULL,NULL,NULL,CMAIRS,2023-04-06 00:00:00.000,P,SBEARSS,2023-04-06 00:00:00.000
1,2023-01-31 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,7632.53,5635.36,0.00,,,1,OM,37683,OBO,105624 CIT Bank - USD 1121792,CIT BANK,105624,1121792,2022-12-30,OPNINV1,2023-01-09 00:00:00.000,P,BLUU,2023-01-09 00:00:00.000
1,2023-05-31 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,-7000.00,-7000.00,0.00,,NOVEMBER REACCRUE DEMURRAGE,1,OM,8561,ACCR,RV ACCR 8561,NULL,NULL,NULL,NULL,CMAIRS,2023-05-05 00:00:00.000,P,SBEARSS,2023-05-10 00:00:00.000
1,2022-12-31 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-42779.75,-42779.75,0.00,,LPG INTERCOMPANY ACTUAL - LPG REVENUE PGR RAILCAR RENTALS,1,OM,35598,GJE,NOV 2022 PGR LPG RAILCAR RENTAL ACTUAL,NULL,NULL,NULL,NULL,CMAIRS,2023-01-05 00:00:00.000,P,SBEARSS,2023-01-05 00:00:00.000
1,2023-04-30 00:00:00.000,2022-11-30 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,23000.00,23000.00,0.00,,DEMURRAGE ACCRUAL,1,OM,8602,ACCR,DEMURRAGE & REPARI & MAINT RE-ACCRUALS,NULL,NULL,NULL,NULL,RITAS,2023-05-08 00:00:00.000,P,SBEARSS,2023-05-08 00:00:00.000
1,2023-02-28 00:00:00.000,2022-11-30 00:00:00.000,,85090,REF,100% TWR RAILCARS,DOWNSTREAM,PGR,PGR,PRINCE GEORGE REFINERY,NULL,PRINCE GEORGE REFINERY,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,551015.34,551015.34,0.00,,TRINITY INVOICE 2815374495,1280,OM,35839,GJE,TRINITY MOVE COSTS TO 85090,NULL,NULL,NULL,NULL,BLUU,2023-02-03 00:00:00.000,P,TGRAHAM,2023-02-03 00:00:00.000
1,2023-01-31 00:00:00.000,2022-11-30 00:00:00.000,,84120,MRK,RAIL LOGISTICS,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,DOWNSTREAM LOGISTICS,NULL,DOWNSTREAM LOGISTICS,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-551015.34,-551015.34,0.00,,RAILCAR OTHER ACCR ADJ,1,OM,8077,ACCR,Rev-Org1Date31-JAN-23TypeACCR#7940,NULL,NULL,NULL,NULL,NTRATECH,2023-02-12 00:00:00.000,P,KDUHEME,2023-02-13 00:00:00.000
1,2023-01-31 00:00:00.000,2022-11-30 00:00:00.000,,84120,MRK,RAIL LOGISTICS,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,DOWNSTREAM LOGISTICS,NULL,DOWNSTREAM LOGISTICS,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-551015.34,-551015.34,0.00,,RAILCAR OTHER ACCR ADJ,1,OM,8077,ACCR,Rev-Org1Date31-JAN-23TypeACCR#7940,NULL,NULL,NULL,NULL,NTRATECH,2023-02-12 00:00:00.000,P,KDUHEME,2023-02-13 00:00:00.000
1,2023-07-31 00:00:00.000,2022-11-30 00:00:00.000,,85028,REF,PGR-PRINCE GEORGE REFINERY,DOWNSTREAM,PGR,PGR,PRINCE GEORGE REFINERY,NULL,PRINCE GEORGE REFINERY,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,25420.80,25420.80,0.00,,RECLASS PRIOR PERIOD RAILCAR RENTAL TO CORRECT ACTIVITY DATES,1,OM,37585,GJE,RECLASS PRIOR PERIOD RAILCAR RENTAL,NULL,NULL,NULL,NULL,ATORINO1,2023-08-09 00:00:00.000,P,KDUHEME,2023-08-09 00:00:00.000
1,2023-05-31 00:00:00.000,2022-12-31 00:00:00.000,,84160,MRK,CRUDE BY RAIL MARKETING,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,RAILCARS,NULL,RAILCARS,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,-33278.27,-24680.00,0.00,,TOKAI DETENTION INVOICE,1,OM,14433,ARI,TOKAI DETENTION INVOICE,TOKAI CARBON CB LTD,108515,TOKAI-108515-202303,2023-05-03,ARAJIC,2023-05-11 00:00:00.000,P,NTRATECH,2023-05-11 00:00:00.000
1,2023-02-28 00:00:00.000,2022-12-31 00:00:00.000,,81438,FAC,ACHESON PROPYLENE SPLITTER,MIDSTREAM,ACHESON LOGISTICS,ACHESON,ACHESON PROPYLENE FACILITY,NULL,ACHESON PROPYLENE FACILITY,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,49840.00,49840.00,0.00,,02-2023 ACHESON PROP DEMURRAGE ACCRUAL,1,OM,8153,ACCR,02-2023 ACHESON PROP DEMURRAGE ACCRUAL,NULL,NULL,NULL,NULL,TWOITAS,2023-03-07 00:00:00.000,P,KDUHEME,2023-03-08 00:00:00.000
1,2023-07-31 00:00:00.000,2022-12-31 00:00:00.000,,99057,ACR,ACHESON PROPYLENE SPLITTER ACCRUAL,MIDSTREAM,ACHESON LOGISTICS,ACHESON,ACHESON PROPYLENE FACILITY,NULL,ACHESON PROPYLENE FACILITY,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,49840.00,49840.00,0.00,,JULY 2023 PROP SPLIT DEMURRAGE ACCR,1,OM,9018,ACCR,JULY 2023 PROP SPLIT DEMURRAGE ACCR,NULL,NULL,NULL,NULL,TWOITAS,2023-08-01 00:00:00.000,P,KDUHEME,2023-08-02 00:00:00.000
1,2022-12-31 00:00:00.000,2022-12-31 00:00:00.000,,,NULL,NULL,,,,,NULL,NULL,9910,415,9910.415,RAIL RACK LOADING FEE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.04 - LOADING FEE,LOADING FEE EXP,MKTOTH,163058.67,163058.67,0.00,,,0,,19,YEND,REV-GELU038: 18,NULL,NULL,NULL,NULL,EDAVID,2023-03-30 00:00:00.000,P,EDAVID,2023-03-30 00:00:00.000
1,2023-01-31 00:00:00.000,2022-12-31 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,5000.00,5000.00,0.00,,DECEMBER REACCRUE REPAIRS AND MAINTENANCE,1,OM,7917,ACCR,PGR BRC LPG INTERCO RE-ACCRUES,NULL,NULL,NULL,NULL,CMAIRS,2023-02-07 00:00:00.000,P,SBEARSS,2023-02-07 00:00:00.000
1,2023-02-28 00:00:00.000,2022-12-31 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,-1950.00,-1434.88,0.00,,DEC 22 DETENTION CHARGES,1,OM,13501,ARI,DEC 2022 TEXON DETENTION CHARGES,TEXON CANADA ULC,108683,NGL221210924DET,2023-02-16,CMAIRS,2023-02-17 00:00:00.000,P,SBEARSS,2023-02-21 00:00:00.000
1,2023-04-30 00:00:00.000,2022-12-31 00:00:00.000,,84145,MRK,NGL RAIL CARS,MIDSTREAM,BRC FRAC,BRC,NGL MARKETING,NULL,NGL MARKETING,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,-12231.00,-9000.00,0.00,,DEC-22 KIROS RAILCAR SUBLEASE INV,1,OM,14322,ARI,DEC 2022 KIROS NGL RC SUBLEASE,KIROS ENERGY MARKETING ULC,104586,KEMLRCS-2212,2023-05-01,CMAIRS,2023-05-01 00:00:00.000,P,SBEARSS,2023-05-02 00:00:00.000
1,2023-07-31 00:00:00.000,2022-12-31 00:00:00.000,,85028,REF,PGR-PRINCE GEORGE REFINERY,DOWNSTREAM,PGR,PGR,PRINCE GEORGE REFINERY,NULL,PRINCE GEORGE REFINERY,9800,180,9800.180,RAIL CAR RENTAL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.02 - BROKERAGE AND FREIGHT,RAIIL CAR RENTAL,MKTOTH,55078.40,55078.40,0.00,,RECLASS PRIOR PERIOD RAILCAR RENTAL TO CORRECT ACTIVITY DATES,1,OM,37585,GJE,RECLASS PRIOR PERIOD RAILCAR RENTAL,NULL,NULL,NULL,NULL,ATORINO1,2023-08-09 00:00:00.000,P,KDUHEME,2023-08-09 00:00:00.000
1,2023-06-30 00:00:00.000,2022-12-31 00:00:00.000,,84120,MRK,RAIL LOGISTICS,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,DOWNSTREAM LOGISTICS,NULL,DOWNSTREAM LOGISTICS,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,-21702.67,-21702.67,0.00,,MAY 2023 - RAILCAR OTHER PPA ACCRUAL,1,OM,8689,ACCR,RV ACCR 8689,NULL,NULL,NULL,NULL,NTRATECH,2023-06-05 00:00:00.000,P,DKABASEL,2023-06-06 00:00:00.000
1,2022-12-31 00:00:00.000,2022-12-31 00:00:00.000,,,NULL,NULL,,,,,NULL,NULL,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,-1044632.82,-1044632.82,0.00,,,0,,20,YEND,P & L CLOSING ENTRY,NULL,NULL,NULL,NULL,EDAVID,2023-03-30 00:00:00.000,P,EDAVID,2023-03-30 00:00:00.000
1,2023-04-30 00:00:00.000,2022-12-31 00:00:00.000,,81438,FAC,ACHESON PROPYLENE SPLITTER,MIDSTREAM,ACHESON LOGISTICS,ACHESON,ACHESON PROPYLENE FACILITY,NULL,ACHESON PROPYLENE FACILITY,9800,188,9800.188,DEMURRAGE,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.3 - MARKETING OTHER OPERATING EXPENSES,3.3.08 - TRANSPORTATION CHARGES,DEMURRAGE,MKTOTH,49840.00,49840.00,0.00,,04-2023 PROPYLENE SPLIT DEMURRAGE ACCR,1,OM,8512,ACCR,04-2023 PROPYLENE SPLIT DEMURRAGE ACCR,NULL,NULL,NULL,NULL,TWOITAS,2023-05-01 00:00:00.000,P,KDUHEME,2023-05-02 00:00:00.000
1,2023-04-30 00:00:00.000,2022-12-31 00:00:00.000,,84120,MRK,RAIL LOGISTICS,DOWNSTREAM,DOWNSTREAM MARKETING,DS MARKETING,DOWNSTREAM LOGISTICS,NULL,DOWNSTREAM LOGISTICS,9910,231,9910.231,REPAIRS AND MAINTENANCE - RAIL,G,INCOME STATEMENT,3.0 - OPERATING EXPENSE,3.1 - FIELD OPERATING EXPENSES,3.1.14 - REPAIRS AND MAINTENANCE,REPAIRS AND MAINTENANCE,FLDOPX-CON,21992.25,21992.25,0.00,,APR 2023 - RAILCAR OTHER PPA ACCRUAL,1,OM,8528,ACCR,APR 2023 - RAILCAR OTHER PPA ACCRUAL,NULL,NULL,NULL,NULL,NTRATECH,2023-05-02 00:00:00.000,P,KDUHEME,2023-05-03 00:00:00.000
